524.917904,303.332411
529.985909,302.167012
529.095450,305.960153
529.460441,305.489385
528.173783,303.944371
528.200841,301.382098
529.700278,298.237333
526.556967,300.996609
527.292947,301.190052
527.809709,309.626783
528.320774,311.257506
526.389604,310.472758
526.469720,312.535271
526.204156,308.533140
526.818295,307.878358
527.721103,307.449614
528.851612,306.800243
528.644063,313.429919
531.046311,308.569666
532.427979,315.735047
530.574595,301.160666
531.277954,306.657437
532.407925,306.643927
532.083266,304.657281
531.972277,305.135287
532.891846,301.884850
532.356407,306.028843
532.473354,302.920754
532.586454,302.432763
532.348418,302.025234
531.578587,301.639329
530.750240,306.606874
530.614986,305.401145
530.247061,305.329027
529.784242,305.219587
529.831939,304.605269
529.567485,303.877633
529.238090,303.105111
529.399140,304.538569
529.421675,303.715951
529.519128,303.346795
529.574174,302.769821
530.571179,302.809514
530.425385,304.553612
530.346027,304.459441
530.304517,304.853081
530.250333,304.363147
529.578105,303.977685
529.301284,304.692770
529.592454,304.744120
529.873391,303.774480
529.646184,304.469460
529.636876,304.448917
528.982313,304.029864
529.766561,302.425223
529.732218,303.963012
529.025653,303.741659
528.289250,302.951617
527.472757,303.882707
528.157226,304.577591
527.818942,304.690315
527.089744,305.732517
527.415612,305.844454
527.488590,306.470437
527.437000,306.426013
527.126156,306.771844
525.949201,308.206506
525.703681,308.160714
524.748260,308.052950
524.250000,307.832364
523.753496,308.278287
523.893617,309.666898
524.326370,308.143012
523.334622,310.398091
523.152557,308.724728
522.738716,307.137573
522.121022,304.475542
521.431637,303.817026
522.993046,303.345686
523.223418,304.415738
523.924243,305.148613
524.874201,304.824850
525.089918,306.964052
525.449022,307.816081
525.787896,306.913561
526.167732,307.620090
526.218303,308.030886
526.458248,308.454430
526.699899,308.899037
526.363568,307.935311
526.303873,308.367559
526.123815,309.110387
525.820168,308.125943
525.920667,307.482221
525.946710,307.998666
526.414956,307.757266
526.520917,307.413769
526.159371,308.289349
526.212983,308.213542
526.239823,308.141175
526.260728,308.163761
526.309282,308.285839
526.404436,308.399642
526.466366,308.565779
526.249908,308.529892
526.059704,308.542916
525.860876,308.557935
526.101895,307.506240
526.328291,307.720092
526.524763,307.933999
526.692067,308.129664
526.859282,308.316314
526.968320,308.458376
527.005569,308.266771
526.902605,308.746691
526.552515,308.423170
526.659433,308.276973
526.776986,308.103812
526.928733,307.943871
527.052601,307.801704
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
